step_index,time_seconds,reference_body_name,reference_site_name,reference_kind,tool_frame_enabled,tool_label,world_x,world_y,world_z,base_x,base_y,base_z,flange_x,flange_y,flange_z,tool_x,tool_y,tool_z,tool_offset_world_x,tool_offset_world_y,tool_offset_world_z,target_x,target_y,target_z,tool_error_x,tool_error_y,tool_error_z,tool_error_norm,experiment_case_id,joint_1,joint_2,joint_3
187,3.74,Link3,,body,True,default_tool_frame,0.0,0.0,0.0,0.0,0.0,0.65,0.05464208234446474,-0.25131120953733843,1.2684040391431368,0.11626978063693345,-0.5347313020389504,0.904020891934666,0.06162769829246871,-0.28342009250161193,-0.3643831472084708,0.056339,-0.561542,0.797476,-0.05993078063693345,-0.026810697961049623,-0.10654489193466599,0.12514921490077563,target_3,0.2141090784879839,-0.8409941931804954,-0.20938584718531458
188,3.7600000000000002,Link3,,body,True,default_tool_frame,0.0,0.0,0.0,0.0,0.0,0.65,0.05407806391432825,-0.2575470524125793,1.2653036949128453,0.1127854039560175,-0.5371213247236315,0.8974835289526641,0.05870734004168924,-0.27957427231105225,-0.3678201659601812,0.056339,-0.561542,0.797476,-0.056446403956017493,-0.024420675276368486,-0.10000752895266418,0.1174055865269524,target_3,0.20697999557791175,-0.8290779008107023,-0.20940939251877896
189,3.7800000000000002,Link3,,body,True,default_tool_frame,0.0,0.0,0.0,0.0,0.0,0.65,0.05342043128494552,-0.2637507038436801,1.2621323090434633,0.10925733981704508,-0.5394122248136544,0.8909275602832968,0.055836908532099556,-0.2756615209699742,-0.3712047487601665,0.056339,-0.561542,0.797476,-0.05291833981704508,-0.022129775186345624,-0.09345156028329682,0.10965068060971221,target_3,0.1998509126678396,-0.8171616084409092,-0.20943293785224334
190,3.8000000000000003,Link3,,body,True,default_tool_frame,0.0,0.0,0.0,0.0,0.0,0.65,0.05266971693544451,-0.26992026721511914,1.2588903318619453,0.10568733065853136,-0.5416031851414715,0.8843539187561802,0.05301761372308686,-0.27168291792635235,-0.3745364131057652,0.056339,-0.561542,0.797476,-0.049348330658531364,-0.019938814858528442,-0.08687791875618023,0.10188516498564389,target_3,0.19272182975776744,-0.8052453160711162,-0.2094564831857077
191,3.8200000000000003,Link3,,body,True,default_tool_frame,0.0,0.0,0.0,0.0,0.0,0.65,0.05182648879629934,-0.276053856864426,1.2555782237190418,0.10207713412299207,-0.5436934226413813,0.8777635396807241,0.050250645326692725,-0.2676395657769553,-0.37781468403831775,0.056339,-0.561542,0.797476,-0.045738134122992075,-0.017848577358618667,-0.08028753968072411,0.09410971073573256,target_3,0.18559274684769528,-0.7933290237013231,-0.20948002851917208
192,3.84,Link3,,body,True,default_tool_frame,0.0,0.0,0.0,0.0,0.0,0.65,0.05089135003655866,-0.28214959875806983,1.2521964549239326,0.09842852240776845,-0.5456821886324613,0.8711573607130556,0.04753717237120978,-0.2635325898743915,-0.38103909421087706,0.056339,-0.561542,0.797476,-0.04208952240776845,-0.015859811367538668,-0.07368136071305564,0.08632499307648608,target_3,0.17846366393762308,-0.78141273133153,-0.20950357385263646
193,3.86,Link3,,body,True,default_tool_frame,0.0,0.0,0.0,0.0,0.0,0.65,0.049864938838251806,-0.28820563116316217,1.248745505677443,0.09474328161058826,-0.5475687690890614,0.8645363217226087,0.04487834277233646,-0.25936313792589927,-0.3842091839548342,0.056339,-0.561542,0.797476,-0.03840428161058826,-0.013973230910938605,-0.06706032172260878,0.07853169282306076,target_3,0.17133458102755098,-0.7694964389617371,-0.20952711918610084
194,3.88,Link3,,body,True,default_tool_frame,0.0,0.0,0.0,0.0,0.0,0.65,0.04874792815805934,-0.2942201053147324,1.2452258660038564,0.09102321107010752,-0.549352484898755,0.8579013646584078,0.042275282912048184,-0.2551323795840226,-0.3873245013454486,0.056339,-0.561542,0.797476,-0.03468421107010752,-0.012189515101244996,-0.060425364658407865,0.07073049886760883,target_3,0.16420549811747878,-0.7575801465919441,-0.2095506645195652
195,3.9,Link3,,body,True,default_tool_frame,0.0,0.0,0.0,0.0,0.0,0.65,0.04754102547632872,-0.30019118607833095,1.2416380356813332,0.08727012270166563,-0.5510326921076609,0.8512534334150585,0.039729097225336914,-0.2508415060293299,-0.39038460226627464,0.056339,-0.561542,0.797476,-0.030931122701665634,-0.01050930789233906,-0.053777433415058584,0.06292211255729209,target_3,0.15707641520740662,-0.745663854222151,-0.20957420985302957
196,3.92,Link3,,body,True,default_tool_frame,0.0,0.0,0.0,0.0,0.0,0.65,0.04624497253353302,-0.3061170526077211,1.237982524170941,0.08348584032850168,-0.5526087821530405,0.8445934736984668,0.037240867794968664,-0.24649172954531945,-0.39338905047247413,0.056339,-0.561542,0.797476,-0.027146840328501676,-0.00893321784695944,-0.04711747369846686,0.055107255862074246,target_3,0.14994733229733445,-0.7337475618523579,-0.20959775518649396
197,3.94,Link3,,body,True,default_tool_frame,0.0,0.0,0.0,0.0,0.0,0.65,0.04486054505426308,-0.31199589899742386,1.2342598505443156,0.07967219900867084,-0.5540801820830938,0.8379224328913066,0.03481165395440776,-0.24208428308566995,-0.396337417653009,0.056339,-0.561542,0.797476,-0.02333319900867084,-0.007461817916906144,-0.04044643289130667,0.04728668772745955,target_3,0.14281824938726234,-0.7218312694825648,-0.20962130051995834
198,3.96,Link3,,body,True,default_tool_frame,0.0,0.0,0.0,0.0,0.0,0.65,0.043388552458855555,-0.3178259349298747,1.2304705434099514,0.07583104435790822,-0.5554463547638682,0.8312412599182508,0.032442491899052656,-0.23762041983399348,-0.39922928349170056,0.056339,-0.561542,0.797476,-0.019492044357908217,-0.006095645236131819,-0.033765259918250856,0.039461239988658185,target_3,0.13568916647719015,-0.7099149771127717,-0.2096448458534227
199,3.98,Link3,,body,True,default_tool_frame,0.0,0.0,0.0,0.0,0.0,0.65,0.041829837562761416,-0.32360538631696084,1.2266151408381412,0.07196423186868364,-0.5567067990732084,0.8245509051109918,0.030134394305922234,-0.23310141275624754,-0.4020642357271494,0.056339,-0.561542,0.797476,-0.015625231868683642,-0.004835200926791572,-0.027074905110991865,0.03163190676708861,target_3,0.128560083567118,-0.6979986847429788,-0.20966839118688707
200,4.0,Link3,,body,True,default_tool_frame,0.0,0.0,0.0,0.0,0.0,0.65,0.04018527626376506,-0.32933249593570585,1.2226941902845712,0.06807362622569912,-0.557861050081678,0.8178523200730625,0.02788834996193407,-0.22852855414597215,-0.4048418702115087,0.056339,-0.561542,0.797476,-0.011734626225699124,-0.0036809499183220185,-0.02037632007306256,0.023800110602221005,target_3,0.12143100065704582,-0.6860823923731857,-0.20969193652035145
201,4.0200000000000005,Link3,,body,True,default_tool_frame,0.0,0.0,0.0,0.0,0.0,0.65,0.03845577721716517,-0.335005524057871,1.2187082485125846,0.06416110061807279,-0.5589086792203884,0.8111464575444858,0.025705323400907615,-0.2239031551625175,-0.4075617909680989,0.056339,-0.561542,0.797476,-0.007822100618072786,-0.0026333207796115365,-0.013670457544485815,0.015968752170510307,target_3,0.11430191774697368,-0.6741661000033927,-0.20971548185381583
202,4.04,Link3,,body,True,default_tool_frame,0.0,0.0,0.0,0.0,0.0,0.65,0.036642281499037734,-0.34062274907324425,1.21465788151412,0.06022853604846394,-0.5598492944356686,0.804434271266262,0.023586254549426207,-0.2192265453624243,-0.410223610247858,0.056339,-0.561542,0.797476,-0.00388953604846394,-0.0016927055643314315,-0.006958271266262028,0.008149311738711855,target_3,0.10717283483690154,-0.6622498076335996,-0.20973902718728019
203,4.0600000000000005,Link3,,body,True,default_tool_frame,0.0,0.0,0.0,0.0,0.0,0.65,0.034745762257701894,-0.34618246810639314,1.2105436644293441,0.05627782063938586,-0.5606825403305289,0.7977167158447243,0.02153205838168397,-0.21450007222413578,-0.4128269485846198,0.056339,-0.561542,0.797476,6.117936061413726e-05,-0.0008594596694710965,-0.00024071584472429297,0.0008946272718366298,target_3,0.10004375192682936,-0.6503335152638066,-0.20976257252074457
204,4.08,Link3,,body,True,default_tool_frame,0.0,0.0,0.0,0.0,0.0,0.65,0.034745762257701894,-0.34618246810639314,1.2105436644293441,0.05627782063938586,-0.5606825403305289,0.7977167158447243,0.02153205838168397,-0.21450007222413578,-0.4128269485846198,0.056339,-0.561542,0.797476,6.117936061413726e-05,-0.0008594596694710965,-0.00024071584472429297,0.0008946272718366298,target_3,0.10004375192682936,-0.6503335152638066,-0.20976257252074457
205,4.1,Link3,,body,True,default_tool_frame,0.0,0.0,0.0,0.0,0.0,0.65,0.034745762257701894,-0.34618246810639314,1.2105436644293441,0.05627782063938586,-0.5606825403305289,0.7977167158447243,0.02153205838168397,-0.21450007222413578,-0.4128269485846198,0.056339,-0.561542,0.797476,6.117936061413726e-05,-0.0008594596694710965,-0.00024071584472429297,0.0008946272718366298,target_3,0.10004375192682936,-0.6503335152638066,-0.20976257252074457
206,4.12,Link3,,body,True,default_tool_frame,0.0,0.0,0.0,0.0,0.0,0.65,0.034745762257701894,-0.34618246810639314,1.2105436644293441,0.05627782063938586,-0.5606825403305289,0.7977167158447243,0.02153205838168397,-0.21450007222413578,-0.4128269485846198,0.056339,-0.561542,0.797476,6.117936061413726e-05,-0.0008594596694710965,-0.00024071584472429297,0.0008946272718366298,target_3,0.10004375192682936,-0.6503335152638066,-0.20976257252074457
207,4.14,Link3,,body,True,default_tool_frame,0.0,0.0,0.0,0.0,0.0,0.65,0.034745762257701894,-0.34618246810639314,1.2105436644293441,0.05627782063938586,-0.5606825403305289,0.7977167158447243,0.02153205838168397,-0.21450007222413578,-0.4128269485846198,0.056339,-0.561542,0.797476,6.117936061413726e-05,-0.0008594596694710965,-0.00024071584472429297,0.0008946272718366298,target_3,0.10004375192682936,-0.6503335152638066,-0.20976257252074457
208,4.16,Link3,,body,True,default_tool_frame,0.0,0.0,0.0,0.0,0.0,0.65,0.034745762257701894,-0.34618246810639314,1.2105436644293441,0.05627782063938586,-0.5606825403305289,0.7977167158447243,0.02153205838168397,-0.21450007222413578,-0.4128269485846198,0.056339,-0.561542,0.797476,6.117936061413726e-05,-0.0008594596694710965,-0.00024071584472429297,0.0008946272718366298,target_3,0.10004375192682936,-0.6503335152638066,-0.20976257252074457
209,4.18,Link3,,body,True,default_tool_frame,0.0,0.0,0.0,0.0,0.0,0.65,0.034745762257701894,-0.34618246810639314,1.2105436644293441,0.05627782063938586,-0.5606825403305289,0.7977167158447243,0.02153205838168397,-0.21450007222413578,-0.4128269485846198,0.056339,-0.561542,0.797476,6.117936061413726e-05,-0.0008594596694710965,-0.00024071584472429297,0.0008946272718366298,target_3,0.10004375192682936,-0.6503335152638066,-0.20976257252074457
210,4.2,Link3,,body,True,default_tool_frame,0.0,0.0,0.0,0.0,0.0,0.65,0.034745762257701894,-0.34618246810639314,1.2105436644293441,0.05627782063938586,-0.5606825403305289,0.7977167158447243,0.02153205838168397,-0.21450007222413578,-0.4128269485846198,0.056339,-0.561542,0.797476,6.117936061413726e-05,-0.0008594596694710965,-0.00024071584472429297,0.0008946272718366298,target_3,0.10004375192682936,-0.6503335152638066,-0.20976257252074457
211,4.22,Link3,,body,True,default_tool_frame,0.0,0.0,0.0,0.0,0.0,0.65,0.034745762257701894,-0.34618246810639314,1.2105436644293441,0.05627782063938586,-0.5606825403305289,0.7977167158447243,0.02153205838168397,-0.21450007222413578,-0.4128269485846198,0.056339,-0.561542,0.797476,6.117936061413726e-05,-0.0008594596694710965,-0.00024071584472429297,0.0008946272718366298,target_3,0.10004375192682936,-0.6503335152638066,-0.20976257252074457
212,4.24,Link3,,body,True,default_tool_frame,0.0,0.0,0.0,0.0,0.0,0.65,0.034745762257701894,-0.34618246810639314,1.2105436644293441,0.05627782063938586,-0.5606825403305289,0.7977167158447243,0.02153205838168397,-0.21450007222413578,-0.4128269485846198,0.056339,-0.561542,0.797476,6.117936061413726e-05,-0.0008594596694710965,-0.00024071584472429297,0.0008946272718366298,target_3,0.10004375192682936,-0.6503335152638066,-0.20976257252074457
213,4.26,Link3,,body,True,default_tool_frame,0.0,0.0,0.0,0.0,0.0,0.65,0.034745762257701894,-0.34618246810639314,1.2105436644293441,0.05627782063938586,-0.5606825403305289,0.7977167158447243,0.02153205838168397,-0.21450007222413578,-0.4128269485846198,0.056339,-0.561542,0.797476,6.117936061413726e-05,-0.0008594596694710965,-0.00024071584472429297,0.0008946272718366298,target_3,0.10004375192682936,-0.6503335152638066,-0.20976257252074457
214,4.28,Link3,,body,True,default_tool_frame,0.0,0.0,0.0,0.0,0.0,0.65,0.034745762257701894,-0.34618246810639314,1.2105436644293441,0.05627782063938586,-0.5606825403305289,0.7977167158447243,0.02153205838168397,-0.21450007222413578,-0.4128269485846198,0.056339,-0.561542,0.797476,6.117936061413726e-05,-0.0008594596694710965,-0.00024071584472429297,0.0008946272718366298,target_3,0.10004375192682936,-0.6503335152638066,-0.20976257252074457
215,4.3,Link3,,body,True,default_tool_frame,0.0,0.0,0.0,0.0,0.0,0.65,0.034745762257701894,-0.34618246810639314,1.2105436644293441,0.05627782063938586,-0.5606825403305289,0.7977167158447243,0.02153205838168397,-0.21450007222413578,-0.4128269485846198,0.056339,-0.561542,0.797476,6.117936061413726e-05,-0.0008594596694710965,-0.00024071584472429297,0.0008946272718366298,target_3,0.10004375192682936,-0.6503335152638066,-0.20976257252074457
216,4.32,Link3,,body,True,default_tool_frame,0.0,0.0,0.0,0.0,0.0,0.65,0.034745762257701894,-0.34618246810639314,1.2105436644293441,0.05627782063938586,-0.5606825403305289,0.7977167158447243,0.02153205838168397,-0.21450007222413578,-0.4128269485846198,0.056339,-0.561542,0.797476,6.117936061413726e-05,-0.0008594596694710965,-0.00024071584472429297,0.0008946272718366298,target_3,0.10004375192682936,-0.6503335152638066,-0.20976257252074457
217,4.34,Link3,,body,True,default_tool_frame,0.0,0.0,0.0,0.0,0.0,0.65,0.034745762257701894,-0.34618246810639314,1.2105436644293441,0.05627782063938586,-0.5606825403305289,0.7977167158447243,0.02153205838168397,-0.21450007222413578,-0.4128269485846198,0.056339,-0.561542,0.797476,6.117936061413726e-05,-0.0008594596694710965,-0.00024071584472429297,0.0008946272718366298,target_3,0.10004375192682936,-0.6503335152638066,-0.20976257252074457
218,4.36,Link3,,body,True,default_tool_frame,0.0,0.0,0.0,0.0,0.0,0.65,0.034745762257701894,-0.34618246810639314,1.2105436644293441,0.05627782063938586,-0.5606825403305289,0.7977167158447243,0.02153205838168397,-0.21450007222413578,-0.4128269485846198,0.056339,-0.561542,0.797476,6.117936061413726e-05,-0.0008594596694710965,-0.00024071584472429297,0.0008946272718366298,target_3,0.10004375192682936,-0.6503335152638066,-0.20976257252074457
219,4.38,Link3,,body,True,default_tool_frame,0.0,0.0,0.0,0.0,0.0,0.65,0.034745762257701894,-0.34618246810639314,1.2105436644293441,0.05627782063938586,-0.5606825403305289,0.7977167158447243,0.02153205838168397,-0.21450007222413578,-0.4128269485846198,0.056339,-0.561542,0.797476,6.117936061413726e-05,-0.0008594596694710965,-0.00024071584472429297,0.0008946272718366298,target_3,0.10004375192682936,-0.6503335152638066,-0.20976257252074457
220,4.4,Link3,,body,True,default_tool_frame,0.0,0.0,0.0,0.0,0.0,0.65,0.034745762257701894,-0.34618246810639314,1.2105436644293441,0.05627782063938586,-0.5606825403305289,0.7977167158447243,0.02153205838168397,-0.21450007222413578,-0.4128269485846198,0.056339,-0.561542,0.797476,6.117936061413726e-05,-0.0008594596694710965,-0.00024071584472429297,0.0008946272718366298,target_3,0.10004375192682936,-0.6503335152638066,-0.20976257252074457
221,4.42,Link3,,body,True,default_tool_frame,0.0,0.0,0.0,0.0,0.0,0.65,0.034745762257701894,-0.34618246810639314,1.2105436644293441,0.05627782063938586,-0.5606825403305289,0.7977167158447243,0.02153205838168397,-0.21450007222413578,-0.4128269485846198,0.056339,-0.561542,0.797476,6.117936061413726e-05,-0.0008594596694710965,-0.00024071584472429297,0.0008946272718366298,target_3,0.10004375192682936,-0.6503335152638066,-0.20976257252074457
222,4.44,Link3,,body,True,default_tool_frame,0.0,0.0,0.0,0.0,0.0,0.65,0.034745762257701894,-0.34618246810639314,1.2105436644293441,0.05627782063938586,-0.5606825403305289,0.7977167158447243,0.02153205838168397,-0.21450007222413578,-0.4128269485846198,0.056339,-0.561542,0.797476,6.117936061413726e-05,-0.0008594596694710965,-0.00024071584472429297,0.0008946272718366298,target_3,0.10004375192682936,-0.6503335152638066,-0.20976257252074457
223,4.46,Link3,,body,True,default_tool_frame,0.0,0.0,0.0,0.0,0.0,0.65,0.034745762257701894,-0.34618246810639314,1.2105436644293441,0.05627782063938586,-0.5606825403305289,0.7977167158447243,0.02153205838168397,-0.21450007222413578,-0.4128269485846198,0.056339,-0.561542,0.797476,6.117936061413726e-05,-0.0008594596694710965,-0.00024071584472429297,0.0008946272718366298,target_3,0.10004375192682936,-0.6503335152638066,-0.20976257252074457
